Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,Price_Category,Visibility_Category,Store_Age_Category
866,0.38797123623457075,1,-0.13792251414723722,1,1.9634469820201188,1,1987,0,2,1,2878.2534,1,1.2939336161878014,3,2,1
911,-1.3792823924314934,0,0.21028787871438762,6,0.14582322091091193,7,2002,2,1,1,4454.202,1,-0.49790935566585415,0,2,0
933,-1.2847768507915969,0,-1.0010240102197558,13,1.704095231214666,6,2004,2,1,1,4233.1564,1,-0.7368217519130082,3,1,0
1472,1.037696835008859,0,0.8501178983430306,9,1.807886034784021,8,1997,2,0,1,5033.448,2,0.09937163495203102,3,0,0
520,1.3920926161584708,0,-0.35444239601672395,13,0.797438432637877,7,2002,2,1,1,1342.2528,1,-0.49790935566585415,3,2,0
232,1.7464883973080825,1,-1.030372499384281,6,1.278024925437013,2,2007,2,1,1,2446.1492,1,-1.0951903462837393,3,1,0
861,-0.04911689384995036,1,0.10399684063142156,5,0.8252874875255451,1,1987,0,2,1,1910.846,1,1.2939336161878014,3,2,1
1431,-0.08455647196491163,0,-1.0316170296488358,8,-0.710669307306001,8,1997,2,0,1,2167.8448,2,0.09937163495203102,2,1,0
422,-0.013677315734989101,0,0.9099313601730086,15,1.9339920538255848,0,1998,2,2,0,262.3252,1,-0.020084563171546017,3,0,0
222,-1.4655186991778988,0,-1.0694922168068401,6,1.1476504951458002,2,2007,2,1,1,2743.7618,1,-1.0951903462837393,3,1,0
1178,-0.604336950984342,0,-0.014093820017974254,4,1.9596442740294602,8,1997,2,0,1,4229.1616,1,0.09937163495203102,3,2,0
1420,0.4115976216445448,0,-0.2170999780002913,11,1.5779474594671248,2,2007,2,1,1,3605.307,2,-1.0951903462837393,3,2,0
1056,-0.8654085097645562,1,-0.37611259141191267,0,-1.0201853284713294,3,2009,1,2,2,1414.1592,1,-1.3341027425308933,1,2,0
160,0.18714696024979083,0,-0.6916223015988758,13,0.7113957408560034,6,2004,2,1,1,3146.5708,1,-0.7368217519130082,0,1,0
1236,-1.1631009659302303,0,-1.0647304355460943,4,-1.4413962616224063,9,1999,1,0,1,848.895,1,-0.13954076129512305,1,1,0
1114,1.864620324357953,0,-1.2562664299975497,13,-0.5914524847508924,1,1987,0,2,1,1693.7952,1,1.2939336161878014,2,1,1
458,0.5297295486944154,1,0.697317500900116,6,-1.594843879586668,9,1999,1,0,1,784.3124,1,-0.13954076129512305,1,0,0
454,-0.13046135530553407,0,-1.0430038494852096,3,-0.4129018552537035,4,1985,2,0,0,117.1808,1,1.5328460124349554,2,1,1
606,-0.6515897218042905,0,-0.8683182684764452,10,-1.0378081821408753,8,1997,2,0,1,765.67,1,0.09937163495203102,1,1,0
301,-0.13046135530553407,1,-1.2142836067177538,3,-0.6523921649998384,5,1985,1,2,3,1833.6132,1,1.5328460124349554,2,1,1
1018,0.9195649079589884,0,-0.20094499642954158,4,0.5141655930533511,9,1999,1,0,1,3593.3226,1,-0.13954076129512305,0,2,0
1319,-0.8807656602810392,0,-0.3757090513008957,9,0.1896475034552818,8,1997,2,0,1,1214.4192,2,0.09937163495203102,0,2,0
1405,-1.0922218097003078,0,-1.117689559287062,8,0.66165542104914,3,2009,1,2,2,2380.235,2,-1.3341027425308933,0,1,0
1228,0.9431912933689629,1,1.7685155206692103,5,0.853602245672204,1,1987,0,2,1,5812.434,1,1.2939336161878014,3,0,1
1492,0.12447478229831319,0,-0.23120315031580332,9,0.6520619339139234,5,1985,1,2,3,4165.2448,2,1.5328460124349554,0,2,1
1448,1.0613232204188334,0,-0.9976853131008804,11,-0.9881096150399904,6,2004,2,1,1,1772.3596,2,-0.7368217519130082,1,1,0
1077,-0.13046135530553407,0,2.00029348033497,3,-1.4526791274764461,4,1985,2,0,0,207.7296,1,1.5328460124349554,1,0,1
1487,0.38797123623457075,0,0.38832948946821233,8,0.30459591476074077,2,2007,2,1,1,2218.4456,2,-1.0951903462837393,0,0,0
51,0.38797123623457075,0,-0.1741745565182429,4,0.19442337066990062,8,1997,2,0,1,4921.5936,0,0.09937163495203102,0,2,0
36,-0.8181557389446081,0,1.7787105038098552,14,1.395170171426265,2,2007,2,1,1,1584.604,0,-1.0951903462837393,3,0,0
553,-1.1701888815532222,0,-1.2068562012216795,13,1.7238731668620264,7,2002,2,1,1,751.0224,1,-0.49790935566585415,3,1,0
388,0.0021668410545682016,0,0.9179071112254389,5,0.6798692360956127,4,1985,2,0,0,364.8584,1,1.5328460124349554,0,0,1
1417,0.23517578022554123,0,-1.1710219506738175,11,-0.31506884165282073,4,1985,2,0,0,246.346,2,1.5328460124349554,2,1,1
1077,-1.0296118883638763,0,0.5393680016071892,3,-1.4205616613391285,8,1997,2,0,1,1194.4452,1,0.09937163495203102,1,0,0
1078,-1.0768646591838245,1,-0.6468913849713189,4,-0.8554965973590064,6,2004,2,1,1,1831.6158,1,-0.7368217519130082,1,1,0
407,-1.1536504117662405,0,-1.1154519410988233,0,-0.9068010377667574,8,1997,2,0,1,416.125,1,0.09937163495203102,1,1,0
834,0.15170738213482957,1,1.77491135911578,6,0.07093813686514275,7,2002,2,1,1,3499.4448,1,-0.49790935566585415,0,0,0
1324,0.12447478229831319,0,-0.8238261127499589,9,1.8495134826445987,5,1985,1,2,3,5926.2858,2,1.5328460124349554,3,1,1
548,-1.6710682522446736,1,-0.6042173859532767,13,0.6483427313352222,6,2004,2,1,1,1977.426,1,-0.7368217519130082,0,2,0
104,-0.7933480342641351,0,-0.5689953030903276,14,-1.7488407062218776,2,2007,2,1,1,432.77,0,-1.0951903462837393,1,2,0
1210,0.9195649079589884,0,0.21339552715577004,6,1.8805742841459978,7,2002,2,1,1,8994.958,1,-0.49790935566585415,3,2,0
1020,0.0021668410545682016,1,1.5611195769525825,5,0.2800003591927831,5,1985,1,2,3,2985.4472,1,1.5328460124349554,0,0,1
331,1.1203891839437687,1,-0.34614437141538346,15,-1.5253673768384228,8,1997,2,0,1,326.242,1,0.09937163495203102,1,2,0
473,1.262147496403613,1,-0.08312764267239679,6,1.7538773037275084,3,2009,1,2,2,2988.1104,1,-1.3341027425308933,3,2,0
0,-0.29719394065467875,0,-0.04401160246984248,14,0.03248068291231878,0,1998,2,2,0,283.6308,0,-0.020084563171546017,0,2,0
370,-1.4159032898169532,0,-0.2720559514650731,13,1.1406360405414104,3,2009,1,2,2,2350.9398,1,-1.3341027425308933,3,2,0
816,-1.3190351096360593,0,-0.8498981392595827,13,0.0800241680353898,9,1999,1,0,1,3515.424,1,-0.13954076129512305,0,1,0
735,1.262147496403613,0,0.38069210228682143,6,0.907610976728717,8,1997,2,0,1,392.822,1,0.09937163495203102,3,0,0
33,0.15170738213482957,0,0.8207078753740189,14,0.7739412944118155,6,2004,2,1,1,1890.872,0,-0.7368217519130082,3,0,0
42,-0.9114799613140058,0,-0.633205209404355,14,-1.6841400706882517,1,1987,0,2,1,1098.57,0,1.2939336161878014,1,1,1
38,1.4747849650933804,0,-0.5064391718120956,4,-1.6408649968148301,1,1987,0,2,1,731.0484,0,1.2939336161878014,1,2,1
685,1.179455147468704,1,-0.9899947751827708,10,1.9158199914850909,6,2004,2,1,1,4175.8976,1,-0.7368217519130082,3,1,0
290,-0.604336950984342,1,-0.7961776719626953,6,-0.42997550025230136,3,2009,1,2,2,2175.8344,1,-1.3341027425308933,2,1,0
1546,-1.5304912590553277,0,-1.1048888980509919,9,0.06671147832147158,8,1997,2,0,1,3006.087,2,0.09937163495203102,0,1,0
448,0.0021668410545682016,1,1.019499457216823,5,-1.669179754961489,5,1985,1,2,3,986.7156,1,1.5328460124349554,1,0,1
1553,0.5061031632844414,0,0.9682405806217658,8,-0.23536613768645373,0,1998,2,2,0,503.3448,2,-0.020084563171546017,2,0,0
690,0.5297295486944154,0,0.48517100635140537,0,0.29335480161267985,8,1997,2,0,1,2852.2872,1,0.09937163495203102,0,0,0
1520,0.7896197882041306,0,-0.4015871988703728,9,0.8129479570355875,3,2009,1,2,2,1731.7458,2,-1.3341027425308933,3,2,0
1483,-1.633266035588715,0,0.45032835296236035,9,-0.18672423522148673,3,2009,1,2,2,4391.6168,2,-1.3341027425308933,2,0,0
1088,-0.24994116983473028,1,2.155497527418558,4,1.3374422377910502,0,1998,2,2,0,667.1316,1,-0.020084563171546017,3,0,0
775,1.6165432775532247,1,1.792937727639152,3,1.8484985707146595,9,1999,1,0,1,3060.0168,1,-0.13954076129512305,3,0,0
447,0.13424013659630724,0,0.6243066157339786,4,0.0645563963436577,4,1985,2,0,0,143.8128,1,1.5328460124349554,0,0,1
1535,1.4511585796834061,0,-1.0526349060920321,8,1.1390719199405226,3,2009,1,2,2,2117.244,2,-1.3341027425308933,3,1,0
467,-0.1318092427848597,0,-0.6708868754057805,13,-0.4016189893996638,9,1999,1,0,1,2073.3012,1,-0.13954076129512305,2,1,0
6,-0.1318092427848597,0,0.9046375348697252,14,-0.5443747028868124,0,1998,2,2,0,214.3876,0,-0.020084563171546017,2,0,0
420,-1.1241174300037728,0,1.1438435783295742,6,1.1160404849734522,7,2002,2,1,1,5309.755,1,-0.49790935566585415,3,0,0
739,0.7069274392692213,0,-0.032771056482201744,1,1.2144227072452833,8,1997,2,0,1,4136.6154,1,0.09937163495203102,3,2,0
1031,0.4706635851694801,1,-0.7054739520660572,6,0.32543051504401876,8,1997,2,0,1,4171.9028,1,0.09937163495203102,0,1,0
942,1.4511585796834061,1,-0.10167647458942847,6,0.7311319237973852,8,1997,2,0,1,2261.0568,1,0.09937163495203102,3,2,0
1507,-1.7419474084745958,0,-0.5566620065784394,8,0.40614813094032487,6,2004,2,1,1,1989.4104,2,-0.7368217519130082,0,2,0
1269,1.4511585796834061,0,1.163989715109246,9,0.7691236744912181,6,2004,2,1,1,3592.6568,2,-0.7368217519130082,3,0,0
442,0.765993402794157,1,-0.9097050735271305,6,-0.6833277083833026,2,2007,2,1,1,868.869,1,-1.0951903462837393,2,1,0
21,-1.5883759033097642,0,0.4835067050958736,14,-0.42887708291040516,8,1997,2,0,1,2376.906,0,0.09937163495203102,2,0,0
556,-0.29719394065467875,1,1.7104622546096542,2,0.4344628890869841,6,2004,2,1,1,4379.6324,1,-0.7368217519130082,0,0,0
357,0.7896197882041306,0,0.6536464584622765,3,-0.6358259759662102,9,1999,1,0,1,1031.99,1,-0.13954076129512305,2,0,0
238,0.647861475744286,0,-0.5107094975884119,4,1.6282369879449363,9,1999,1,0,1,2416.854,1,-0.13954076129512305,3,2,0
443,-0.5818918848448669,0,-0.7861344486854931,12,0.2965665482264114,1,1987,0,2,1,316.9208,1,1.2939336161878014,0,1,1
51,0.38797123623457075,0,-0.1691555089952128,4,0.21369385035229135,3,2009,1,2,2,1691.7978,0,-1.3341027425308933,0,2,0
1540,0.5651691268093766,0,-0.1832321258192305,9,-0.13964645335740677,2,2007,2,1,1,1696.4584,2,-1.0951903462837393,2,2,0
621,-0.6515897218042905,1,-0.33902723135721696,6,1.3154674674598978,7,2002,2,1,1,5145.3024,1,-0.49790935566585415,3,2,0
1299,-0.17906201360480817,0,-1.0990075921289904,9,0.40242892836162375,9,1999,1,0,1,3617.9572,2,-0.13954076129512305,0,1,0
973,0.030711831954549774,1,-0.0889412479925797,13,-1.3938527764993354,5,1985,1,2,3,3002.758,1,1.5328460124349554,1,2,1
226,-1.0768646591838245,1,-0.8045176268105233,0,-0.6817635877824153,3,2009,1,2,2,1872.2296,1,-1.3341027425308933,2,1,0
817,-1.3095845554720695,0,-1.1015038878369205,13,0.20942543910264166,7,2002,2,1,1,612.536,1,-0.49790935566585415,0,1,0
541,0.647861475744286,1,0.6985211046998602,13,0.5087987644618052,2,2007,2,1,1,2920.1988,1,-1.0951903462837393,0,0,0
1414,0.12447478229831319,0,-1.0701373602106072,9,-0.7122334279068883,5,1985,1,2,3,1544.656,2,1.5328460124349554,2,1,1
186,0.7896197882041306,1,1.1503276303025298,5,0.5547363762780104,9,1999,1,0,1,3528.74,1,-0.13954076129512305,0,0,0
1416,0.12447478229831319,0,-1.124941275658973,9,0.07465733944384388,5,1985,1,2,3,3825.6868,2,1.5328460124349554,0,1,1
358,1.0967627985337942,0,-1.1352115921175545,5,1.887505233338431,8,1997,2,0,1,6199.9296,1,0.09937163495203102,3,1,0
1179,1.2739606891086002,1,2.0030846294566933,4,0.2387968618852186,3,2009,1,2,2,2346.945,1,-1.3341027425308933,0,0,0
919,-0.009579504971746346,0,-1.2084916895417754,10,0.7157059048116317,5,1985,1,2,3,3307.6944,1,1.5328460124349554,0,1,1
120,-0.34436924791590523,0,-0.6676350004327491,7,-1.3933035678283872,4,1985,2,0,0,161.7894,0,1.5328460124349554,1,1,1
1072,-0.17906201360480817,0,1.5551015380769957,6,-0.5534607340570594,3,2009,1,2,2,1171.808,1,-1.3341027425308933,2,0,0
725,0.8014329809091179,0,0.14618316076936333,3,-0.7999237457016061,1,1987,0,2,1,1929.4884,1,1.2939336161878014,1,2,1
751,-1.1985405440451913,0,1.3788989547397505,4,-0.6176539136257159,3,2009,1,2,2,1358.8978,1,-1.3341027425308933,2,0,0
1117,-0.6515897218042905,0,-0.6023307534452831,3,-0.367388193990511,0,1998,2,2,0,116.515,1,-0.020084563171546017,2,2,0
984,-0.11999605007987288,0,0.4586591445754735,13,-0.33852422717290365,2,2007,2,1,1,2014.7108,1,-1.0951903462837393,2,0,0
779,0.67148786115426,1,-1.0300684032283138,6,-1.2965689715694007,6,2004,2,1,1,1163.8184,1,-0.7368217519130082,1,1,0
1419,1.770114782718057,0,-0.9824500738223667,9,-0.993392938219579,6,2004,2,1,1,1235.7248,2,-0.7368217519130082,1,1,0
820,-0.13046135530553407,1,-0.34561160186727774,3,0.9503785946371692,5,1985,1,2,3,6171.3002,1,1.5328460124349554,3,2,1
230,0.0021668410545682016,0,1.352180512707007,5,0.10512717956831702,5,1985,1,2,3,5219.872,1,1.5328460124349554,0,0,1
134,-0.17906201360480817,0,-1.0718735646051059,7,0.6033782787429777,6,2004,2,1,1,3775.086,0,-0.7368217519130082,0,1,0
851,1.770114782718057,0,0.25939371318131704,10,0.6927162225505398,8,1997,2,0,1,2189.1504,1,0.09937163495203102,0,0,0
1382,1.2385211109936394,0,-0.4334910379084194,9,-0.21613741071004175,8,1997,2,0,1,1789.6704,2,0.09937163495203102,2,2,0
918,-0.06093008655493759,0,-0.9233988698840936,4,-1.7264002326317338,3,2009,1,2,2,105.8622,1,-1.3341027425308933,1,1,0
937,-1.2658757424636176,0,-0.3959346359095369,3,-0.2936432799926163,9,1999,1,0,1,1470.0864,1,-0.13954076129512305,2,2,0
464,1.8055543608330178,1,-0.9600483750146759,5,-0.9271281820850655,2,2007,2,1,1,1155.8288,1,-1.0951903462837393,1,1,0
7,0.9195649079589884,1,-0.9094695803826479,14,-1.6622488057690559,2,2007,2,1,1,549.9508,0,-1.0951903462837393,1,1,0
1130,1.179455147468704,0,0.78321352397811,5,0.14793655018274776,0,1998,2,2,0,149.805,1,-0.020084563171546017,0,0,0
461,0.15170738213482957,0,-0.2016753917068261,0,-0.8902766014391076,7,2002,2,1,1,1731.08,1,-0.49790935566585415,1,2,0
368,-0.0018641230300022948,0,-0.746509998032757,6,0.9327557409676228,1,1987,0,2,1,3153.2288,1,1.2939336161878014,3,1,1
508,-0.11999605007987288,1,1.002290703653877,4,-1.4954467453848979,0,1998,2,2,0,49.2692,1,-0.020084563171546017,1,0,0
95,-0.6515897218042905,0,-0.47508089308471213,7,-1.289596269670989,2,2007,2,1,1,363.5268,0,-1.0951903462837393,1,2,0
1409,-0.4389522531145234,0,-0.3151664066823917,8,-0.6272056480549542,1,1987,0,2,1,1105.8938,2,1.2939336161878014,2,2,1
658,0.3052788872996614,0,-0.7132048996504899,13,1.65067746153508,6,2004,2,1,1,6579.4356,1,-0.7368217519130082,3,1,0
1471,1.8291807462429923,0,0.0036701142582417847,9,-1.061854529037885,1,1987,0,2,1,223.7088,2,1.2939336161878014,1,2,1
1085,-1.6757935293266686,0,0.22640839380141625,0,-1.6665172170187057,9,1999,1,0,1,579.246,1,-0.13954076129512305,1,0,0
131,-1.1453811768727495,0,0.9308496932768306,7,-1.6755614954829743,0,1998,2,2,0,71.9064,0,-0.020084563171546017,1,0,0
583,-0.48620502393447146,0,-0.4160107464941978,6,1.6415496776588545,7,2002,2,1,1,1225.072,1,-0.49790935566585415,3,2,0
116,0.67148786115426,0,-0.7925293330425482,7,-1.5868562657583172,2,2007,2,1,1,735.709,0,-1.0951903462837393,1,1,0
1486,-1.0059855029539022,0,-0.02434638643620821,9,-0.7897392971894628,9,1999,1,0,1,2371.5796,2,-0.13954076129512305,1,2,0
1543,0.06719909822829272,0,0.12146456986703207,8,-1.3649888096817282,5,1985,1,2,3,1471.418,2,1.5328460124349554,1,2,1
712,-1.5352165361373225,0,0.999516171591203,6,-1.5012792772354346,3,2009,1,2,2,1071.938,1,-1.3341027425308933,1,0,0
1501,-1.7809309444010533,0,0.4396065732715094,8,-0.6475745450792408,6,2004,2,1,1,2648.5524,2,-0.7368217519130082,2,0,0
1169,-0.009579504971746346,1,0.0994629476266509,10,-0.479715820059165,5,1985,1,2,3,3150.5656,1,1.5328460124349554,2,2,1
1346,0.12447478229831319,0,0.644790380940689,9,1.6597217399993485,4,1985,2,0,0,246.346,2,1.5328460124349554,3,0,1
470,0.0021668410545682016,1,0.03597910343336149,5,0.9370241522172725,5,1985,1,2,3,3757.1094,1,1.5328460124349554,3,2,1
258,-1.281232892980101,0,1.033323061427643,15,1.0321111224634145,1,1987,0,2,1,3520.0846,1,1.2939336161878014,3,0,1
676,-1.4749692533418883,1,0.42183884251409925,3,1.7768669859886004,8,1997,2,0,1,6008.1792,1,0.09937163495203102,3,0,0
534,-0.3680730968846009,0,-0.2845260803148709,0,1.715378097068706,8,1997,2,0,1,2964.1416,1,0.09937163495203102,3,2,0
466,-0.46375995779499635,0,-0.6958589957197964,6,-0.14556249061990031,6,2004,2,1,1,659.142,1,-0.7368217519130082,2,1,0
494,-0.3208203260646528,1,1.0903195739652691,5,-0.6448702544304786,8,1997,2,0,1,2111.2518,1,0.09937163495203102,2,0,0
387,-0.13046135530553407,0,0.9145926241280007,3,0.931149867660757,5,1985,1,2,3,4729.8432,1,1.5328460124349554,3,0,1
149,-1.2540625497586306,1,-0.7917030517690294,6,-0.2743728003102258,1,1987,0,2,1,1102.5648,1,1.2939336161878014,2,1,1
1263,1.8055543608330178,0,0.9759300054354415,0,-0.5063829521929797,3,2009,1,2,2,431.4384,1,-1.3341027425308933,2,0,0
1098,-1.7797496251305545,1,1.36584221985329,4,-1.409362300897046,2,2007,2,1,1,1240.3854,1,-1.0951903462837393,1,0,0
1323,-1.460793422095904,0,-0.9756144994938136,9,-1.7280061059385998,8,1997,2,0,1,1235.059,2,0.09937163495203102,1,1,0
850,0.8604989444340531,1,-0.08943993865582969,2,0.6798692360956127,8,1997,2,0,1,2006.7212,1,0.09937163495203102,0,2,0
1240,-0.629144655664815,0,0.7317622592077728,13,0.12870782320633553,9,1999,1,0,1,1182.4608,1,-0.13954076129512305,0,0,0
1017,1.498411350503354,1,0.2857021749988191,3,0.23186591269278545,7,2002,2,1,1,3568.0222,1,-0.49790935566585415,0,0,0
469,0.67148786115426,1,0.8801978958892743,3,-0.4315396208531888,3,2009,1,2,2,787.6414,1,-1.3341027425308933,2,0,0
70,1.3802794234534836,0,-1.1164510119588391,14,-1.4574967473970437,1,1987,0,2,1,623.1888,0,1.2939336161878014,1,1,1
1543,0.18714696024979083,0,0.13515235546005203,8,-1.379441669443521,3,2009,1,2,2,452.744,2,-1.3341027425308933,1,2,0
823,0.0021668410545682016,0,-0.9598847635705418,5,-0.6806651704405189,5,1985,1,2,3,2430.17,1,1.5328460124349554,2,1,1
854,-1.5942824996622578,1,0.6436200510127722,6,-0.18300503264278514,7,2002,2,1,1,2348.9424,1,-0.49790935566585415,2,0,0
530,-1.4194472476284494,0,-0.9488526265112829,5,1.9441765023377275,2,2007,2,1,1,1569.9564,1,-1.0951903462837393,3,1,0
606,-0.009579504971746346,0,-0.8709233303890589,10,-1.004084842696692,5,1985,1,2,3,3292.381,1,1.5328460124349554,1,1,1
205,-1.2717823388161111,0,1.5625491011986774,6,1.6459015943204607,2,2007,2,1,1,1691.7978,1,-1.0951903462837393,3,0,0
1506,-0.9114799613140058,0,-1.0169627513773563,9,0.46979210183803316,3,2009,1,2,2,4211.185,2,-1.3341027425308933,0,1,0
1183,0.5297295486944154,0,2.6868651999972726,13,0.8706758906708023,1,1987,0,2,1,3142.576,1,1.2939336161878014,3,0,1
578,-0.35625990417961406,1,-0.3999720180805739,13,-0.6341783499533659,8,1997,2,0,1,202.4032,1,0.09937163495203102,2,2,0
18,0.5061031632844414,0,-0.42921073394592796,14,-1.2168662676030337,9,1999,1,0,1,958.752,0,-0.13954076129512305,1,2,0
995,-1.5163154278093431,0,0.6949303987494645,1,-0.6860737517380433,8,1997,2,0,1,2396.88,1,0.09937163495203102,2,0,0
1135,-1.5151341085388443,0,-0.4184344121378163,0,-0.7378856481107638,0,1998,2,2,0,94.5436,1,-0.020084563171546017,2,2,0
804,0.4588503924644933,0,0.20785713690686805,10,0.7755054150127032,7,2002,2,1,1,1719.7614,1,-0.49790935566585415,3,2,0
844,0.08668033550007682,1,-0.4338014549074221,6,0.1030556030024602,5,1985,1,2,3,3207.8244,1,1.5328460124349554,0,2,1
891,-1.1052163216757935,1,0.23130229658309262,5,-1.3542969052046152,6,2004,2,1,1,687.1056,1,-0.7368217519130082,1,0,0
132,0.5533559341043894,0,-0.40687241749115827,14,-0.7518310519075869,7,2002,2,1,1,2109.2544,0,-0.49790935566585415,2,2,0
1166,-0.1372177455643448,0,0.18792781696942715,0,-1.0116485059720304,5,1985,1,2,3,2716.464,1,1.5328460124349554,1,2,1
1282,-0.9681832862979437,0,-0.4057548407626621,8,-0.23701376369929827,2,2007,2,1,1,1406.1696,2,-1.0951903462837393,2,2,0
245,1.2385211109936394,0,2.1456036986578773,4,0.28802972572711244,3,2009,1,2,2,1571.288,1,-1.3341027425308933,0,0,0
1441,0.06719909822829272,0,-0.8580661393492386,8,-1.26504246680901,5,1985,1,2,3,1661.8368,2,1.5328460124349554,1,1,1
1198,-1.7844749022125495,1,-0.47003699948056826,10,0.6562885924575945,9,1999,1,0,1,4594.02,1,-0.13954076129512305,0,2,0
451,-0.0018641230300022948,0,1.0170079518333313,13,-1.564923248133143,9,1999,1,0,1,615.1992,1,-0.13954076129512305,1,0,0
398,0.08668033550007682,1,-0.4580643488052623,6,0.7429222456163943,5,1985,1,2,3,4506.1344,1,1.5328460124349554,3,2,1
696,0.030711831954549774,1,-1.1540368913483552,13,-1.357508651818347,5,1985,1,2,3,973.3996,1,1.5328460124349554,1,1,1
302,0.13424013659630724,0,-0.018566611540070162,4,1.1785860385292644,5,1985,1,2,3,4327.7,1,1.5328460124349554,3,2,1
512,0.5061031632844414,0,-0.24321324900456393,13,-1.5098160997347336,7,2002,2,1,1,679.116,1,-0.49790935566585415,1,2,0
141,-0.8406008050840832,0,-0.5643449117804307,7,-0.28510645749331737,9,1999,1,0,1,1857.582,0,-0.13954076129512305,2,2,0
1048,1.5102245432083414,0,0.6198167897386713,4,-1.387429283271872,9,1999,1,0,1,764.3384,1,-0.13954076129512305,1,0,0
542,1.5338509286183157,1,-0.16443853018793117,0,0.3777916200876876,1,1987,0,2,1,1651.184,1,1.2939336161878014,0,2,1
516,-0.35625990417961406,1,-0.940073392949364,4,0.6578944657644603,2,2007,2,1,1,1653.8472,1,-1.0951903462837393,0,1,0
825,1.3802794234534836,0,-0.6572842621788185,6,-0.48022327602413456,9,1999,1,0,1,222.3772,1,-0.13954076129512305,2,1,0
1258,-1.6072770116377435,0,-0.9012279762623006,6,0.31955623048750326,8,1997,2,0,1,2396.88,1,0.09937163495203102,0,1,0
585,-1.0544195930443492,0,-0.6197000921996833,13,-0.6437718370885824,7,2002,2,1,1,1686.4714,1,-0.49790935566585415,2,2,0
526,0.030711831954549774,1,0.4462941444640843,13,-0.24766391547043254,5,1985,1,2,3,1001.3632,1,1.5328460124349554,2,0,1
1116,-0.1372177455643448,1,-1.0687775441296845,0,0.5788244758809985,5,1985,1,2,3,3352.303,1,1.5328460124349554,0,1,1
546,-0.8654085097645562,1,1.024761181383307,6,-0.6711134360112808,8,1997,2,0,1,809.6128,1,0.09937163495203102,2,0,0
1310,1.947312673292863,0,-1.1955728404670634,9,1.493510640992117,6,2004,2,1,1,1869.5664,2,-0.7368217519130082,3,1,0
851,1.770114782718057,0,0.2688154067702427,10,0.6541752631857588,2,2007,2,1,1,4013.4424,1,-1.0951903462837393,0,0,0
1409,-0.4389522531145234,0,-0.30980925368756584,8,-0.652899620964808,3,2009,1,2,2,904.8222,2,-1.3341027425308933,2,2,0
1466,-0.6515897218042905,0,-0.3181813891796523,8,0.9509278033081173,7,2002,2,1,1,3174.5344,2,-0.49790935566585415,3,2,0
1056,-0.1372177455643448,1,-0.38526036192577556,0,-1.0266088216987925,5,1985,1,2,3,3221.1404,1,1.5328460124349554,1,2,1
43,-0.9280184311009877,0,-0.8391260909774225,4,0.1676727331241291,3,2009,1,2,2,1225.072,0,-1.3341027425308933,0,1,0
1315,-0.9114799613140058,0,-0.7687761217142427,9,-0.6229372368053047,9,1999,1,0,1,1416.8224,2,-0.13954076129512305,2,1,0
381,1.7464883973080825,1,-0.9588872828597171,4,1.7201539642833248,6,2004,2,1,1,4731.1748,1,-0.7368217519130082,3,1,0
710,-1.6757935293266686,0,0.0330256597098036,5,-0.29681327390036955,9,1999,1,0,1,1084.5882,1,-0.13954076129512305,2,2,0
207,1.498411350503354,1,-1.2947369292590392,15,1.368419533880493,3,2009,1,2,2,1579.9434,1,-1.3341027425308933,3,1,0
1056,-0.8654085097645562,1,-0.3786968820007153,0,-0.9912796089477436,9,1999,1,0,1,864.2084,1,-0.13954076129512305,1,2,0
644,-0.9929909909784166,1,0.3467614193358401,13,-0.34232693516356205,8,1997,2,0,1,2423.512,1,0.09937163495203102,2,0,0
246,-0.3208203260646528,1,-0.9965807954726175,4,-0.899911841280303,7,2002,2,1,1,865.54,1,-0.49790935566585415,1,1,0
31,-0.2387281125880181,0,0.043312970887867196,14,-0.7480283439169285,5,1985,1,2,3,1304.968,0,1.5328460124349554,2,2,1
1194,1.1203891839437687,1,-1.0871979516226555,1,-1.558541507611658,9,1999,1,0,1,1286.3256,1,-0.13954076129512305,1,1,0
837,1.5338509286183157,1,-1.0365586766599806,13,-0.4936194711500096,7,2002,2,1,1,2908.2144,1,-0.49790935566585415,2,1,0
1223,1.179455147468704,0,-0.5211044419898601,13,-0.2214624865956091,9,1999,1,0,1,2656.542,1,-0.13954076129512305,2,2,0
1179,0.13424013659630724,1,4.538854419556633,4,0.27091432802253607,4,1985,2,0,0,469.389,1,1.5328460124349554,0,0,1
1,1.5338509286183157,1,-0.6132856092538458,14,0.34516669798540006,1,1987,0,2,1,4422.2436,0,1.2939336161878014,0,2,1
1047,0.03357545508495897,1,0.25708720177936617,3,0.9241771657623453,7,2002,2,1,1,1186.4556,1,-0.49790935566585415,3,0,0
696,0.18714696024979083,1,-1.1528574180625886,13,-1.318967692453566,6,2004,2,1,1,973.3996,1,-0.7368217519130082,1,1,0
866,-0.35698375177183117,1,-0.14301329727565892,1,1.969870475247582,5,1985,1,2,3,3401.5722,1,1.5328460124349554,3,2,1
847,0.9786308714839237,1,-1.0876403311276694,13,1.3977909566630697,3,2009,1,2,2,2748.4224,1,-1.3341027425308933,3,1,0
